,Name,NameWithOwner,Url,UpdateAt,Num_of_Releases
210,Dynamic-CIL-Driving,heshameraqi/Dynamic-CIL-Driving,https://github.com/heshameraqi/Dynamic-CIL-Driving,2022-12-15T00:50:10Z,0
211,driving-behavioral-cloning,JunshengFu/driving-behavioral-cloning,https://github.com/JunshengFu/driving-behavioral-cloning,2020-06-29T16:08:07Z,0
212,autonomous-driving,bchampp/autonomous-driving,https://github.com/bchampp/autonomous-driving,2022-12-27T09:52:26Z,0
213,Sensor-Fusion-3D-Multi-Object-Tracking,IacopomC/Sensor-Fusion-3D-Multi-Object-Tracking,https://github.com/IacopomC/Sensor-Fusion-3D-Multi-Object-Tracking,2023-03-05T01:20:12Z,0
214,SemanticSegmentation,asterixds/SemanticSegmentation,https://github.com/asterixds/SemanticSegmentation,2022-11-15T04:33:08Z,0
215,aws-autonomous-driving-data-lake-ros-bag-scene-detection-pipeline,aws-samples/aws-autonomous-driving-data-lake-ros-bag-scene-detection-pipeline,https://github.com/aws-samples/aws-autonomous-driving-data-lake-ros-bag-scene-detection-pipeline,2023-01-10T16:06:45Z,0
216,TheGhostCar-AutonomousCarProject,sgagankumar/TheGhostCar-AutonomousCarProject,https://github.com/sgagankumar/TheGhostCar-AutonomousCarProject,2023-01-17T08:27:47Z,1
217,ADAS-Car-using-Raspberry-Pi,AdroitAnandAI/ADAS-Car-using-Raspberry-Pi,https://github.com/AdroitAnandAI/ADAS-Car-using-Raspberry-Pi,2023-03-06T07:37:34Z,0
218,Semantic-Segmentation-using-Fully-Convolutional-Networks,mohamedameen93/Semantic-Segmentation-using-Fully-Convolutional-Networks,https://github.com/mohamedameen93/Semantic-Segmentation-using-Fully-Convolutional-Networks,2022-10-21T10:45:38Z,0
219,csg,IntelLabs/csg,https://github.com/IntelLabs/csg,2023-01-31T19:50:00Z,1
220,RGBDVS-fusion,oskarnatan/RGBDVS-fusion,https://github.com/oskarnatan/RGBDVS-fusion,2023-02-07T02:54:37Z,0
221,Attention_Mechanisms_for_3D_Semantic_Segmentation,grgzam/Attention_Mechanisms_for_3D_Semantic_Segmentation,https://github.com/grgzam/Attention_Mechanisms_for_3D_Semantic_Segmentation,2023-02-02T02:56:52Z,0
222,self-driving-car,MichaelBosello/self-driving-car,https://github.com/MichaelBosello/self-driving-car,2022-12-13T05:45:21Z,1
223,Project-Intelligent-Car,UvinduW/Project-Intelligent-Car,https://github.com/UvinduW/Project-Intelligent-Car,2021-09-30T20:49:57Z,0
224,Cozmo-Autonomous-Driving,sahouston/Cozmo-Autonomous-Driving,https://github.com/sahouston/Cozmo-Autonomous-Driving,2021-10-30T14:15:03Z,0
225,Dolphins,explosion5/Dolphins,https://github.com/explosion5/Dolphins,2023-02-06T10:14:45Z,0
226,Verkehrszeichenerkennung,AlexanderMelde/Verkehrszeichenerkennung,https://github.com/AlexanderMelde/Verkehrszeichenerkennung,2023-02-28T05:43:38Z,0
227,feature_monocular_slam,KaunilD/feature_monocular_slam,https://github.com/KaunilD/feature_monocular_slam,2022-12-27T10:14:20Z,0
228,DeepCollision,simplexity-lab/DeepCollision,https://github.com/simplexity-lab/DeepCollision,2023-01-22T22:12:47Z,0
229,TridentAdapt,HMRC-AEL/TridentAdapt,https://github.com/HMRC-AEL/TridentAdapt,2022-10-12T12:10:32Z,0
230,deep-nfshp,vobject/deep-nfshp,https://github.com/vobject/deep-nfshp,2022-02-22T13:58:09Z,0
231,FFNet,zcc31415926/FFNet,https://github.com/zcc31415926/FFNet,2022-03-16T08:06:54Z,0
232,Lidar-Based-SLAM,Tejas1415/Lidar-Based-SLAM,https://github.com/Tejas1415/Lidar-Based-SLAM,2022-11-14T14:20:50Z,0
233,pure-pursuit-python,albertoxamin/pure-pursuit-python,https://github.com/albertoxamin/pure-pursuit-python,2022-11-30T11:44:42Z,0
234,Motion_Planning_CARLA,NekSfyris/Motion_Planning_CARLA,https://github.com/NekSfyris/Motion_Planning_CARLA,2022-11-22T23:02:47Z,0
235,NGSIM_SMARTS,zbzhu99/NGSIM_SMARTS,https://github.com/zbzhu99/NGSIM_SMARTS,2022-09-14T05:31:32Z,0
236,segment_lane_lines,chicagoedt/segment_lane_lines,https://github.com/chicagoedt/segment_lane_lines,2022-06-06T20:44:50Z,0
237,Autonomouscar,dineshresearch/Autonomouscar,https://github.com/dineshresearch/Autonomouscar,2022-12-29T13:35:00Z,0
238,PointPillars-Camera-LiDAR-Fusion,Loahit5101/PointPillars-Camera-LiDAR-Fusion,https://github.com/Loahit5101/PointPillars-Camera-LiDAR-Fusion,2023-03-06T19:11:28Z,0
239,behavioral_cloning_for_vehicle_steering,pierluigiferrari/behavioral_cloning_for_vehicle_steering,https://github.com/pierluigiferrari/behavioral_cloning_for_vehicle_steering,2022-05-30T07:32:30Z,0
240,Drivable-Road-Region-Detection-and-Steering-Angle-Estimation-Method,aatiibutt/Drivable-Road-Region-Detection-and-Steering-Angle-Estimation-Method,https://github.com/aatiibutt/Drivable-Road-Region-Detection-and-Steering-Angle-Estimation-Method,2022-12-10T00:33:42Z,0
241,Lane-and-Vehicle-Detection,rknambiar/Lane-and-Vehicle-Detection,https://github.com/rknambiar/Lane-and-Vehicle-Detection,2022-07-05T14:12:54Z,0
242,compact-perception,oskarnatan/compact-perception,https://github.com/oskarnatan/compact-perception,2023-02-07T02:54:40Z,0
243,AutoPylot,Autonomobile/AutoPylot,https://github.com/Autonomobile/AutoPylot,2023-02-04T13:32:06Z,0
244,CarND-Behavioral-Cloning-P3,zhao-zh10/CarND-Behavioral-Cloning-P3,https://github.com/zhao-zh10/CarND-Behavioral-Cloning-P3,2019-09-19T04:12:59Z,0
245,semantic_segmentation,filippogiruzzi/semantic_segmentation,https://github.com/filippogiruzzi/semantic_segmentation,2022-07-08T12:52:33Z,0
246,av1tenth,av-mae-uf/av1tenth,https://github.com/av-mae-uf/av1tenth,2023-01-09T19:24:51Z,0
247,CarND-Behavioral-Cloning-P3,asuri2/CarND-Behavioral-Cloning-P3,https://github.com/asuri2/CarND-Behavioral-Cloning-P3,2020-12-10T15:02:41Z,0
248,AutoTruckX,shawnhan108/AutoTruckX,https://github.com/shawnhan108/AutoTruckX,2023-01-27T18:55:53Z,0
249,BEV-Attack,Daniel-xsy/BEV-Attack,https://github.com/Daniel-xsy/BEV-Attack,2023-03-04T18:14:15Z,0
250,DiscreteMonocular3DOD,amirulhaq/DiscreteMonocular3DOD,https://github.com/amirulhaq/DiscreteMonocular3DOD,2023-01-06T01:59:24Z,0
251,ALLINONE-Det,weipingxiao/ALLINONE-Det,https://github.com/weipingxiao/ALLINONE-Det,2022-11-03T15:28:16Z,0
252,Zebra_cross_detection,yshastri66/Zebra_cross_detection,https://github.com/yshastri66/Zebra_cross_detection,2022-10-11T03:20:07Z,0
253,PyLidar2,lakshmanmallidi/PyLidar2,https://github.com/lakshmanmallidi/PyLidar2,2023-02-09T09:07:49Z,3
254,openpilot-reimplementation,ElectronicElephant/openpilot-reimplementation,https://github.com/ElectronicElephant/openpilot-reimplementation,2023-02-17T06:42:39Z,0
255,autonomous-vehicles,jatinarora2702/autonomous-vehicles,https://github.com/jatinarora2702/autonomous-vehicles,2022-11-30T00:01:09Z,0
256,lira-mot,santimontiel/lira-mot,https://github.com/santimontiel/lira-mot,2022-11-01T19:28:11Z,0
257,DeFIX,resuldagdanov/DeFIX,https://github.com/resuldagdanov/DeFIX,2023-02-18T15:39:57Z,0
258,autorace2017-team-loading,AuTURBO/autorace2017-team-loading,https://github.com/AuTURBO/autorace2017-team-loading,2022-06-02T12:37:29Z,0
259,autonomous_vehicle,arekmula/autonomous_vehicle,https://github.com/arekmula/autonomous_vehicle,2022-07-01T09:08:31Z,1
260,SelfDrivingCar,FredCarvalhoOliveira/SelfDrivingCar,https://github.com/FredCarvalhoOliveira/SelfDrivingCar,2022-10-16T16:30:08Z,0
261,HUDD-Toolset,SNTSVV/HUDD-Toolset,https://github.com/SNTSVV/HUDD-Toolset,2023-02-07T06:28:20Z,0
262,Semantic-Segmentation-with-Fully-Convolutional-Nets,igolas0/Semantic-Segmentation-with-Fully-Convolutional-Nets,https://github.com/igolas0/Semantic-Segmentation-with-Fully-Convolutional-Nets,2018-04-12T15:54:45Z,0
263,road-object-detection-for-bdd100k,YoungYoung619/road-object-detection-for-bdd100k,https://github.com/YoungYoung619/road-object-detection-for-bdd100k,2022-10-13T20:39:46Z,0
264,scenario-based-rl,resuldagdanov/scenario-based-rl,https://github.com/resuldagdanov/scenario-based-rl,2022-12-11T07:53:07Z,0
265,CARLA_Self-Driving_Vehicle_Control_Project,yymmaa0000/CARLA_Self-Driving_Vehicle_Control_Project,https://github.com/yymmaa0000/CARLA_Self-Driving_Vehicle_Control_Project,2022-05-23T14:35:55Z,0
266,sccav_cbf,Safety-Critical-Control-WIRIN/sccav_cbf,https://github.com/Safety-Critical-Control-WIRIN/sccav_cbf,2023-02-10T01:58:17Z,0
267,autonomous-movement-using-lidar-data,mftnakrsu/autonomous-movement-using-lidar-data,https://github.com/mftnakrsu/autonomous-movement-using-lidar-data,2022-11-19T18:22:22Z,0
268,b3d,b3d-project/b3d,https://github.com/b3d-project/b3d,2023-03-01T19:32:08Z,0
269,kitti360_visualize,Owen-Liuyuxuan/kitti360_visualize,https://github.com/Owen-Liuyuxuan/kitti360_visualize,2023-02-06T02:40:41Z,0
270,PyGame_Robot_Sim,MatteoCarlone/PyGame_Robot_Sim,https://github.com/MatteoCarlone/PyGame_Robot_Sim,2022-11-23T08:18:49Z,0
271,TMAI,LouisDeOliveira/TMAI,https://github.com/LouisDeOliveira/TMAI,2023-02-13T00:27:20Z,0
272,ETFmobileRobot,eteskeredzic/ETFmobileRobot,https://github.com/eteskeredzic/ETFmobileRobot,2022-11-10T12:14:45Z,0
273,model-predictive-control,yahsiuhsieh/model-predictive-control,https://github.com/yahsiuhsieh/model-predictive-control,2022-05-25T07:47:10Z,0
274,GTSRB_Neural_Network,Tom-Haustein/GTSRB_Neural_Network,https://github.com/Tom-Haustein/GTSRB_Neural_Network,2021-09-30T20:51:49Z,0
275,parknet,lukashaverbeck/parknet,https://github.com/lukashaverbeck/parknet,2022-06-09T08:09:25Z,0
276,anomaly_datasets,daniel-bogdoll/anomaly_datasets,https://github.com/daniel-bogdoll/anomaly_datasets,2023-02-15T12:32:34Z,0
277,auto_pi_car,surajsinghbisht054/auto_pi_car,https://github.com/surajsinghbisht054/auto_pi_car,2023-01-28T11:25:38Z,0
278,gym-highway,szilu7/gym-highway,https://github.com/szilu7/gym-highway,2021-12-11T09:42:39Z,0
279,aws-autonomous-driving-data-lake-mwaa-ros-bag-image-extraction-pipeline,aws-samples/aws-autonomous-driving-data-lake-mwaa-ros-bag-image-extraction-pipeline,https://github.com/aws-samples/aws-autonomous-driving-data-lake-mwaa-ros-bag-image-extraction-pipeline,2022-03-15T08:14:20Z,0
280,xrl-ppo,imoneoi/xrl-ppo,https://github.com/imoneoi/xrl-ppo,2022-08-17T07:47:23Z,0
281,dl4ad,bornabesic/dl4ad,https://github.com/bornabesic/dl4ad,2022-11-11T12:19:40Z,0
282,Self-driving-with-YOLO,dec880126/Self-driving-with-YOLO,https://github.com/dec880126/Self-driving-with-YOLO,2022-05-01T08:44:37Z,1
283,Self-Driving-Vehicle-With-Carla,harshnehal1996/Self-Driving-Vehicle-With-Carla,https://github.com/harshnehal1996/Self-Driving-Vehicle-With-Carla,2023-03-07T09:27:14Z,0
284,nd013-c2-sensor-fusion,amolloma/nd013-c2-sensor-fusion,https://github.com/amolloma/nd013-c2-sensor-fusion,2022-11-29T12:49:25Z,0
285,autonomous-car-project,selimsahindev/autonomous-car-project,https://github.com/selimsahindev/autonomous-car-project,2022-08-23T19:35:23Z,0
286,pointpillar,gaowexu/pointpillar,https://github.com/gaowexu/pointpillar,2022-07-29T03:04:45Z,0
287,AutoLaneAssist,AdheenAjay/AutoLaneAssist,https://github.com/AdheenAjay/AutoLaneAssist,2021-09-30T20:53:52Z,0
288,State-Estimation-and-Localization-for-Self-Driving-Cars,ArthurChenCoding/State-Estimation-and-Localization-for-Self-Driving-Cars,https://github.com/ArthurChenCoding/State-Estimation-and-Localization-for-Self-Driving-Cars,2022-09-15T10:21:19Z,0
289,RL_CARLA,H-Rusch/RL_CARLA,https://github.com/H-Rusch/RL_CARLA,2022-12-03T02:38:42Z,0
290,Safe_imitation_learning,FangjianLi/Safe_imitation_learning,https://github.com/FangjianLi/Safe_imitation_learning,2023-03-02T07:43:22Z,0
291,Idd,deepanshgoyal33/Idd,https://github.com/deepanshgoyal33/Idd,2022-05-16T06:58:00Z,0
292,Simple_Autonomous_Driving_with_Deep_Learning,MichiganLu/Simple_Autonomous_Driving_with_Deep_Learning,https://github.com/MichiganLu/Simple_Autonomous_Driving_with_Deep_Learning,2022-11-02T07:56:49Z,0
293,DeepRacer-2020,mwilchek/DeepRacer-2020,https://github.com/mwilchek/DeepRacer-2020,2022-11-13T12:00:05Z,0
294,reinforcement-learning,foxycom/reinforcement-learning,https://github.com/foxycom/reinforcement-learning,2020-01-06T14:20:44Z,0
295,herocars,herolab-uga/herocars,https://github.com/herolab-uga/herocars,2023-02-26T02:09:50Z,0
296,Pedestrian-Detection-Faster-R-CNN,dynotw/Pedestrian-Detection-Faster-R-CNN,https://github.com/dynotw/Pedestrian-Detection-Faster-R-CNN,2021-07-27T10:38:58Z,0
297,MasterThesisCode,xichen-de/MasterThesisCode,https://github.com/xichen-de/MasterThesisCode,2023-02-17T03:56:54Z,0
298,Autonomous-Driving-through-Computer-Vision,jihoonkim25/Autonomous-Driving-through-Computer-Vision,https://github.com/jihoonkim25/Autonomous-Driving-through-Computer-Vision,2021-01-17T06:38:00Z,0
299,Autonomous-Vehicle-Motion-Prediction,rbenefo/Autonomous-Vehicle-Motion-Prediction,https://github.com/rbenefo/Autonomous-Vehicle-Motion-Prediction,2022-06-29T03:54:57Z,0
300,Behavioral-Cloning,suprateembanerjee/Behavioral-Cloning,https://github.com/suprateembanerjee/Behavioral-Cloning,2022-12-03T23:55:06Z,0
301,kitti_deep_vo,morsingher/kitti_deep_vo,https://github.com/morsingher/kitti_deep_vo,2022-11-08T08:25:37Z,0
302,AutonomousRcCar,maximecharriere/AutonomousRcCar,https://github.com/maximecharriere/AutonomousRcCar,2022-01-18T09:04:21Z,0
303,Autonomous-driving-in-Carla,Michal-Kolomanski/Autonomous-driving-in-Carla,https://github.com/Michal-Kolomanski/Autonomous-driving-in-Carla,2022-03-08T02:28:02Z,0
304,core,affinis-lab/core,https://github.com/affinis-lab/core,2019-11-22T13:26:36Z,0
305,AVIS-Engine-Python-API,AvisEngine/AVIS-Engine-Python-API,https://github.com/AvisEngine/AVIS-Engine-Python-API,2022-11-11T14:05:34Z,0
306,Neural-Network-For-Lane-Detection,LevinHinder/Neural-Network-For-Lane-Detection,https://github.com/LevinHinder/Neural-Network-For-Lane-Detection,2022-12-07T08:42:26Z,7
307,bibli3.0,robauto/bibli3.0,https://github.com/robauto/bibli3.0,2021-12-20T19:27:23Z,0
308,carla-rl,nisheeth-golakiya/carla-rl,https://github.com/nisheeth-golakiya/carla-rl,2022-10-08T08:36:16Z,0
309,PSI-Intention,PSI-Intention2022/PSI-Intention,https://github.com/PSI-Intention2022/PSI-Intention,2023-02-13T02:59:28Z,0
310,aeye,kka-na/aeye,https://github.com/kka-na/aeye,2022-11-03T02:03:14Z,0
311,Self_driving_Cars,lakchchayam/Self_driving_Cars,https://github.com/lakchchayam/Self_driving_Cars,2021-09-15T08:16:26Z,0
312,Non-Driving-Activiy_recognition,timthegod/Non-Driving-Activiy_recognition,https://github.com/timthegod/Non-Driving-Activiy_recognition,2023-01-28T11:33:51Z,0
313,camvid-segmentation,a-milosavljevic/camvid-segmentation,https://github.com/a-milosavljevic/camvid-segmentation,2021-02-26T06:42:53Z,0
314,intervention,tomcur/intervention,https://github.com/tomcur/intervention,2022-01-07T07:42:30Z,0
315,EGO_MOTION_ESTIMATION,UditBhaskar19/EGO_MOTION_ESTIMATION,https://github.com/UditBhaskar19/EGO_MOTION_ESTIMATION,2023-01-29T07:23:34Z,0
316,pac-simulator,manfreddiaz/pac-simulator,https://github.com/manfreddiaz/pac-simulator,2022-01-13T16:30:27Z,0
317,Behavior_Cloning,zxy9815/Behavior_Cloning,https://github.com/zxy9815/Behavior_Cloning,2020-09-15T03:14:25Z,0
318,autonomous-car-image-processing,akhil-code/autonomous-car-image-processing,https://github.com/akhil-code/autonomous-car-image-processing,2020-12-16T08:38:48Z,0
319,DMLAV,cabraile/DMLAV,https://github.com/cabraile/DMLAV,2023-01-28T01:58:09Z,0
320,adb,m4tice/adb,https://github.com/m4tice/adb,2022-12-02T11:33:02Z,0
321,smart_car,Amirmoradi94/smart_car,https://github.com/Amirmoradi94/smart_car,2021-06-01T13:30:17Z,0
322,aido3,niksaz/aido3,https://github.com/niksaz/aido3,2021-01-07T21:13:00Z,0
323,SafeRL_Thesis,V1cVan/SafeRL_Thesis,https://github.com/V1cVan/SafeRL_Thesis,2023-01-24T14:27:43Z,0
324,DonkeyCar,RajK853/DonkeyCar,https://github.com/RajK853/DonkeyCar,2022-10-30T23:02:14Z,0
325,vehicle-tracking,gilcarmel/vehicle-tracking,https://github.com/gilcarmel/vehicle-tracking,2019-08-26T12:35:29Z,0
326,RVSS2019-WS,fdayoub/RVSS2019-WS,https://github.com/fdayoub/RVSS2019-WS,2023-01-18T23:25:28Z,0
327,drive,shawpan/drive,https://github.com/shawpan/drive,2019-09-12T22:59:40Z,0
328,AuE893-Turtlebot_Autonomous_Maneuvers_Project,atefemran/AuE893-Turtlebot_Autonomous_Maneuvers_Project,https://github.com/atefemran/AuE893-Turtlebot_Autonomous_Maneuvers_Project,2021-11-21T08:57:34Z,0
329,Satellite-Image-Road-Segmentation,aavek/Satellite-Image-Road-Segmentation,https://github.com/aavek/Satellite-Image-Road-Segmentation,2023-02-24T15:46:51Z,0
330,video-codec-performance-for-autonomous-driving,se-research/video-codec-performance-for-autonomous-driving,https://github.com/se-research/video-codec-performance-for-autonomous-driving,2022-02-28T07:07:31Z,3
331,autonomous-driving-dqn-carla,RoozbehBandpey/autonomous-driving-dqn-carla,https://github.com/RoozbehBandpey/autonomous-driving-dqn-carla,2022-11-23T05:54:09Z,0
332,autonomous-rc-car,Yobazuk/autonomous-rc-car,https://github.com/Yobazuk/autonomous-rc-car,2022-08-07T12:04:10Z,0
333,Simulated_SelfDriving_Car,Confusezius/Simulated_SelfDriving_Car,https://github.com/Confusezius/Simulated_SelfDriving_Car,2020-05-26T19:01:00Z,0
334,steering_control_using_cnn,abhijitmahalle/steering_control_using_cnn,https://github.com/abhijitmahalle/steering_control_using_cnn,2023-02-26T19:06:46Z,0
335,self-steering,nghiattran/self-steering,https://github.com/nghiattran/self-steering,2022-10-08T14:43:23Z,0
336,thesis,duongludien/thesis,https://github.com/duongludien/thesis,2020-12-09T14:20:53Z,0
337,carla_aebs,ethanmclark1/carla_aebs,https://github.com/ethanmclark1/carla_aebs,2022-10-23T06:34:23Z,0
338,Autonomous-Navigation-Car,iamKunal/Autonomous-Navigation-Car,https://github.com/iamKunal/Autonomous-Navigation-Car,2018-07-10T18:27:31Z,0
339,Autonomous-Vehicle-project,JHJP/Autonomous-Vehicle-project,https://github.com/JHJP/Autonomous-Vehicle-project,2023-02-22T17:23:41Z,0
340,sim2real,niksaz/sim2real,https://github.com/niksaz/sim2real,2022-01-04T02:50:03Z,0
341,tactics2d,WoodOxen/tactics2d,https://github.com/WoodOxen/tactics2d,2023-03-02T10:09:54Z,0
342,Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,guoxxiong/Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,https://github.com/guoxxiong/Lane-Image-Stitching-Based-on-Integrated-Inertial-Navigation,2022-08-12T18:19:45Z,0
343,Self-Driving-Car,Satyam4229/Self-Driving-Car,https://github.com/Satyam4229/Self-Driving-Car,2023-02-05T07:41:41Z,0
344,DucTeacher,yulonghui/DucTeacher,https://github.com/yulonghui/DucTeacher,2023-01-30T14:37:45Z,0
345,aido2,niksaz/aido2,https://github.com/niksaz/aido2,2020-12-25T23:29:59Z,0
346,carla-imitation-learning,resuldagdanov/carla-imitation-learning,https://github.com/resuldagdanov/carla-imitation-learning,2023-03-06T10:08:20Z,0
347,RaspberryPI-AutoDrive,Mark-Zhao-9527/RaspberryPI-AutoDrive,https://github.com/Mark-Zhao-9527/RaspberryPI-AutoDrive,2021-05-30T03:19:44Z,0
348,sdc-codebase,dendisuhubdy/sdc-codebase,https://github.com/dendisuhubdy/sdc-codebase,2020-04-07T17:10:58Z,0
349,CarlaSimulator-Playground,Matesxs/CarlaSimulator-Playground,https://github.com/Matesxs/CarlaSimulator-Playground,2021-09-30T20:59:32Z,0
350,PMoE,mhnazeri/PMoE,https://github.com/mhnazeri/PMoE,2022-07-10T17:02:38Z,0
351,pysimulate,lukeharwood11/pysimulate,https://github.com/lukeharwood11/pysimulate,2022-09-24T19:55:09Z,6
352,SelfDrivingCarController,Fatiepie/SelfDrivingCarController,https://github.com/Fatiepie/SelfDrivingCarController,2021-04-22T16:15:51Z,0
353,SelfSupervisedObject3D,CedricPicron/SelfSupervisedObject3D,https://github.com/CedricPicron/SelfSupervisedObject3D,2022-07-14T12:26:47Z,0
354,P3_Behavioral_Cloning,shehjar/P3_Behavioral_Cloning,https://github.com/shehjar/P3_Behavioral_Cloning,2017-11-23T01:45:07Z,0
355,Guido-Autonomous_Electric_Car_Charging_Robot,yAya-yns/Guido-Autonomous_Electric_Car_Charging_Robot,https://github.com/yAya-yns/Guido-Autonomous_Electric_Car_Charging_Robot,2020-08-05T07:04:46Z,0
356,Detectron2-ROS,cabraile/Detectron2-ROS,https://github.com/cabraile/Detectron2-ROS,2023-02-21T15:31:35Z,0
357,carla-rllib-integration,resuldagdanov/carla-rllib-integration,https://github.com/resuldagdanov/carla-rllib-integration,2022-10-01T17:49:02Z,0
358,MORAI-DriveExample_ROS,MORAI-Autonomous/MORAI-DriveExample_ROS,https://github.com/MORAI-Autonomous/MORAI-DriveExample_ROS,2022-09-16T01:55:55Z,0
359,Autonomous_Driving_in_CARLA,AYUSH-ISHAN/Autonomous_Driving_in_CARLA,https://github.com/AYUSH-ISHAN/Autonomous_Driving_in_CARLA,2022-03-17T04:20:00Z,0
360,rl-mobile-robot-SAC,JM-Kim-94/rl-mobile-robot-SAC,https://github.com/JM-Kim-94/rl-mobile-robot-SAC,2022-04-19T12:38:32Z,0
361,CARLA-behavioural-planner,pepealessio/CARLA-behavioural-planner,https://github.com/pepealessio/CARLA-behavioural-planner,2023-02-20T02:13:48Z,2
362,autonomous_braking,s-4-m-a-n/autonomous_braking,https://github.com/s-4-m-a-n/autonomous_braking,2023-02-02T10:48:11Z,0
363,dave2_nvidia,matt576/dave2_nvidia,https://github.com/matt576/dave2_nvidia,2023-03-03T14:40:11Z,0
364,VRC-SpinUp,deekb/VRC-SpinUp,https://github.com/deekb/VRC-SpinUp,2023-02-17T11:02:49Z,1
365,dnn-driven-av-safety-cages,sampo-kuutti/dnn-driven-av-safety-cages,https://github.com/sampo-kuutti/dnn-driven-av-safety-cages,2022-07-11T14:50:41Z,0
366,pseudo-vision,yqchau/pseudo-vision,https://github.com/yqchau/pseudo-vision,2023-01-27T08:44:49Z,0
367,Tactical-Lane-Changing,barisalhan/Tactical-Lane-Changing,https://github.com/barisalhan/Tactical-Lane-Changing,2020-11-04T13:20:40Z,0
368,DL-DAS,bariscankurtkaya/DL-DAS,https://github.com/bariscankurtkaya/DL-DAS,2022-10-22T16:21:58Z,0
369,autonomous-rc-car,rajatsc/autonomous-rc-car,https://github.com/rajatsc/autonomous-rc-car,2023-01-18T02:21:49Z,0
370,DeepRacer,cs12b033/DeepRacer,https://github.com/cs12b033/DeepRacer,2022-07-21T19:52:46Z,0
371,lane-detection,abhijitmahalle/lane-detection,https://github.com/abhijitmahalle/lane-detection,2023-02-28T18:56:16Z,0
372,LiDAR-Obstacle-Detection-Udacity,Swaraj-72/LiDAR-Obstacle-Detection-Udacity,https://github.com/Swaraj-72/LiDAR-Obstacle-Detection-Udacity,2022-06-03T20:52:21Z,0
373,Understanding-RL-CARLA,t-owl/Understanding-RL-CARLA,https://github.com/t-owl/Understanding-RL-CARLA,2022-03-31T07:19:23Z,0
374,ADAI_challenge,Sangh0/ADAI_challenge,https://github.com/Sangh0/ADAI_challenge,2022-11-15T13:17:26Z,0
375,SEDE,SNTSVV/SEDE,https://github.com/SNTSVV/SEDE,2022-09-26T08:19:26Z,0
376,Autonomous-Self-Driving-Car,yashtrivedi96/Autonomous-Self-Driving-Car,https://github.com/yashtrivedi96/Autonomous-Self-Driving-Car,2020-11-06T18:10:21Z,0
377,PiCar,hari97atri/PiCar,https://github.com/hari97atri/PiCar,2019-08-01T11:23:10Z,0
378,LEO_PROJECT,AYUSH-ISHAN/LEO_PROJECT,https://github.com/AYUSH-ISHAN/LEO_PROJECT,2022-03-21T05:38:00Z,0
379,SelfDrivingCarND-BehavioralCloning,ken-power/SelfDrivingCarND-BehavioralCloning,https://github.com/ken-power/SelfDrivingCarND-BehavioralCloning,2022-06-02T01:32:45Z,0
380,Behavioral-Cloning,apgeorg/Behavioral-Cloning,https://github.com/apgeorg/Behavioral-Cloning,2019-12-02T14:20:57Z,0
381,MORAI-ADModule,MORAI-Autonomous/MORAI-ADModule,https://github.com/MORAI-Autonomous/MORAI-ADModule,2022-06-28T06:02:59Z,0
382,carlo,Chris1nexus/carlo,https://github.com/Chris1nexus/carlo,2022-11-25T15:47:04Z,0
383,Azteca_marron,j-lazo/Azteca_marron,https://github.com/j-lazo/Azteca_marron,2019-04-24T14:15:53Z,0
384,AutonomousCar,admal/AutonomousCar,https://github.com/admal/AutonomousCar,2017-11-27T18:46:33Z,0
385,houghlanedetectpython,glhr/houghlanedetectpython,https://github.com/glhr/houghlanedetectpython,2021-06-15T06:44:47Z,0
386,SMARTCARS,PietroMacori/SMARTCARS,https://github.com/PietroMacori/SMARTCARS,2022-01-03T13:54:13Z,0
387,bootcamp_launch,shineyruan/bootcamp_launch,https://github.com/shineyruan/bootcamp_launch,2023-01-28T01:46:55Z,0
388,matsimVoronoiGenerator,davidvelascogarcia/matsimVoronoiGenerator,https://github.com/davidvelascogarcia/matsimVoronoiGenerator,2022-02-03T16:55:16Z,0
389,aido1,niksaz/aido1,https://github.com/niksaz/aido1,2020-08-28T13:46:04Z,0
390,SafeSchoolBus,jeonghi/SafeSchoolBus,https://github.com/jeonghi/SafeSchoolBus,2021-01-16T01:26:51Z,0
391,DQN_Autonomous_Driving_Carla,imsrinin/DQN_Autonomous_Driving_Carla,https://github.com/imsrinin/DQN_Autonomous_Driving_Carla,2022-12-13T21:31:07Z,0
392,velo_from_video,ashar6194/velo_from_video,https://github.com/ashar6194/velo_from_video,2019-04-15T06:51:08Z,0
393,autonomous-driving-carla,engr-mubashir/autonomous-driving-carla,https://github.com/engr-mubashir/autonomous-driving-carla,2020-03-23T00:50:24Z,0
394,Multiclass-Semantic-Segmentation-Duckietown-Dataset,hamnaanaa/Multiclass-Semantic-Segmentation-Duckietown-Dataset,https://github.com/hamnaanaa/Multiclass-Semantic-Segmentation-Duckietown-Dataset,2023-01-11T12:30:36Z,0
395,Hands-Free,directedbyshawn/Hands-Free,https://github.com/directedbyshawn/Hands-Free,2022-12-12T17:55:03Z,0
396,TrafficLineDetection,seokmin12/TrafficLineDetection,https://github.com/seokmin12/TrafficLineDetection,2022-08-11T01:48:28Z,0
397,VehicleDetection,darkthecross/VehicleDetection,https://github.com/darkthecross/VehicleDetection,2018-08-04T03:01:40Z,0
